"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-04-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-04-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-06",,,,,"0.96",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-07",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-08",,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-09",,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-11",,,,,"2.65",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-12",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-15",,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-16",,,,,"0.79",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-05-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-13",,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-06-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-01",,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-02",,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-11","    2",",,N","0.75",",,N",,,,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-12",,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-13",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-14",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-16",,,,,"2.33",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-18",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-07-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-13",,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-19",,,,,"2.96",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-27",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-08-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-14",,,,,"1.10",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-15",,,,,"0.54",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-17",,,,,"1.46",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-29",,,,,"1.88",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-09-30",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-10",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-12",,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-15",,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-17",,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-26",,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-10-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-12-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-12-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"US1TXTV0112","AUSTIN 5.7 SSE, TX US","30.19591","-97.695825","162.5","2012-12-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
